feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Firmicutes_SGB3574	species	human	1.964355708	1.201742281	2772	211	0.119487375	0.32300374	"dog,facility"	0.214782549
Bacteroidetes_SGB65713	species	human	6.103217953	3.734135615	2772	649	0.120073026	0.302386928	"cat,facility"	0.215724419
Firmicutes_SGB14985_group	species	human	-4.62909291	2.839008143	2772	1601	0.1237865	0.33385133	"dog,facility"	0.222281918
Erysipelotrichaceae_bacterium_7770_A6_SGB6836	species	human	2.738813434	1.69533229	2772	403	0.124043521	0.334286777	"dog,facility"	0.222629162
Firmicutes_SGB105301	species	human	-0.512273477	0.319833824	2772	114	0.125939667	0.316250507	"cat,facility"	0.225916388
Clostridium_SGB29100_SGB29100	species	human	-0.21252045	0.130184273	2772	26	0.126709864	0.340947003	"dog,facility"	0.227181499
Peptostreptococcus_canis_SGB77430	species	human	-0.314295034	0.071373046	2772	56	0.127483135	0.342764032	"dog,facility"	0.228450822
Firmicutes_SGB105301	species	cat	0.227866613	0.14855396	2772	114	0.127957005	0.343510056	"dog,facility"	0.229182592
Collinsella_bouchesdurhonensis_SGB14397	species	human	2.466709738	1.547087505	2772	326	0.128071141	0.343552799	"dog,facility"	0.229269626
Actinomyces_SGB65924_SGB65924	species	human	4.775888692	3.004447077	2772	392	0.130084572	0.325956901	"cat,facility"	0.232754902
Bacteroidaceae_SGB6025	species	human	-2.740020097	1.722667349	2772	301	0.130322677	0.326319775	"cat,facility"	0.23306172
Formosa_SGB1638_SGB1638	species	human	-2.580585902	1.632603208	2772	222	0.130675789	0.326969893	"cat,facility"	0.233573792
Enterococcus_hirae_SGB7970	species	human	1.896128611	1.186678636	2772	229	0.131240675	0.328148593	"cat,facility"	0.234463678
Fournierella_massiliensis_SGB15280	species	human	-4.939655106	3.10156621	2772	1255	0.131351631	0.352082763	"dog,facility"	0.234542116
Anaerostipes_hadrus_SGB4540_group	species	cat	-0.489803932	0.324917724	2772	520	0.131829989	0.353094412	"dog,facility"	0.235276174
Bacteroides_pyogenes_SGB1806	species	human	-0.164407281	0.106004212	2772	62	0.139789025	0.372699703	"dog,facility"	0.249353397
Clostridiaceae_SGB106059	species	cat	0.37820175	0.2566705	2772	231	0.140735319	0.374651557	"dog,facility"	0.250913428
Turicibacteraceae_SGB106350	species	human	0.957571694	0.620099063	2772	161	0.141593559	0.351771497	"cat,facility"	0.252314961
Bacteroides_uniformis_SGB1836	species	cat	0.662738643	0.451344108	2772	717	0.142172296	0.37818912	"dog,facility"	0.253217257
Bifidobacterium_animalis_SGB100575	species	human	1.185715984	0.771275549	2772	292	0.14229668	0.35301687	"cat,facility"	0.253309815
Actinomyces_weissii_SGB93067	species	human	-0.394120326	0.254929073	2772	101	0.142961304	0.379710433	"dog,facility"	0.25423748
Clostridiales_bacterium_SGB15159	species	human	0.805158301	0.529595046	2772	192	0.142963157	0.354167935	"cat,facility"	0.25423748
Actinomyces_bowdenii_SGB86824	species	human	-0.281777665	0.175263094	2772	31	0.143311173	0.354778828	"cat,facility"	0.254726872
Clostridiales_bacterium_Choco116_SGB15149	species	human	-3.475828243	2.275851734	2772	335	0.143496435	0.35498623	"cat,facility"	0.254926628
Fusobacteriaceae_SGB6286	species	cat	0.200453108	0.137619956	2772	124	0.145353216	0.385478051	"dog,facility"	0.258094188
Firmicutes_SGB4746	species	human	-4.395372015	2.869458415	2772	1584	0.14658217	0.388148698	"dog,facility"	0.260144307
Clostridium_sp_NSJ_6_SGB29097	species	human	-0.471718525	0.305368373	2772	108	0.146724133	0.388230724	"dog,facility"	0.260264207
Streptococcus_SGB47641_SGB47641	species	human	-4.173856765	2.761087678	2772	300	0.147552879	0.363991517	"cat,facility"	0.261601607
Anaerobiospirillum_succiniciproducens_SGB3685	species	human	3.955819112	2.609310357	2772	598	0.147706325	0.364113267	"cat,facility"	0.261740996
Propionibacterium_freudenreichii_SGB15904	species	human	-0.15384006	0.096194784	2772	26	0.148078964	0.391519438	"dog,facility"	0.262268464
Clostridium_disporicum_SGB6172	species	cat	-0.155945187	0.108233207	2772	50	0.149748303	0.395037377	"dog,facility"	0.265090872
Fusobacteriaceae_SGB47247	species	human	-5.331391425	3.53052364	2772	829	0.150260248	0.396089185	"dog,facility"	0.265862594
Enterococcaceae_SGB14911	species	human	-3.33124701	2.227580292	2772	318	0.151929757	0.373209474	"cat,facility"	0.268680633
Butyricimonas_SGB15260_SGB15260	species	cat	0.196916197	0.135731403	2772	127	0.152872899	0.402067217	"dog,facility"	0.270211925
Erysipelotrichaceae_SGB66599	species	human	2.72551025	1.833668222	2772	312	0.154199947	0.377460751	"cat,facility"	0.272282389
Firmicutes_SGB3574	species	human	1.804153186	1.215066423	2772	211	0.154173897	0.377460751	"cat,facility"	0.272282389
Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	species	human	-4.934690241	3.304178609	2772	1814	0.154664129	0.378332254	"cat,facility"	0.27296424
Faecalimonas_umbilicata_SGB4583	species	human	2.722732334	1.811325739	2772	1935	0.155177194	0.379322029	"cat,facility"	0.273731631
Phocaeicola_massiliensis_SGB1812	species	human	1.523225189	1.018981264	2772	186	0.155356508	0.379495157	"cat,facility"	0.273909811
Oscillospiraceae_SGB105839	species	cat	-0.379406436	0.267558214	2772	290	0.15634364	0.410270107	"dog,facility"	0.275511362
Coriobacteriaceae_SGB71112	species	cat	-0.216565377	0.153523321	2772	88	0.158468758	0.415535019	"dog,facility"	0.279115668
Enterococcus_avium_SGB7931	species	human	-0.384440333	0.261812638	2772	26	0.160074357	0.419430788	"dog,facility"	0.281801762
Clostridium_tertium_SGB6183	species	human	-0.33960543	0.231567334	2772	43	0.160281975	0.390436176	"cat,facility"	0.282025327
Firmicutes_SGB66627	species	human	2.073599036	1.41709313	2772	392	0.1613164	0.392512585	"cat,facility"	0.283634722
Peptostreptococcaceae_SGB106454	species	human	-3.605707134	2.470615959	2772	845	0.161358804	0.392512585	"cat,facility"	0.283634722
Synergistaceae_SGB14863	species	human	-0.717145037	0.490506048	2772	44	0.161593144	0.392809463	"cat,facility"	0.283903977
Firmicutes_SGB6461	species	human	1.451080401	0.995808168	2772	111	0.161928879	0.423655363	"dog,facility"	0.284351014
Gemmiger_SGB1481_SGB1481	species	human	7.594834451	5.204122892	2772	1468	0.162838133	0.39528646	"cat,facility"	0.285660877
Phocaeicola_plebeius_SGB1899	species	human	-6.765471198	4.636489667	2772	1214	0.162800687	0.425617939	"dog,facility"	0.285660877
Bacteroidaceae_SGB6025	species	human	-2.451306223	1.673091252	2772	301	0.163310558	0.426632063	"dog,facility"	0.286346031
Clostridium_SGB29100_SGB29100	species	human	-0.208188115	0.142893493	2772	26	0.163705354	0.39698411	"cat,facility"	0.286750791
Lachnospiraceae_SGB65958	species	human	-4.263756471	2.896019392	2772	1584	0.163688309	0.427157371	"dog,facility"	0.286750791
Buchananella_hordeovulneris_SGB15930	species	human	-0.266300049	0.18296115	2772	58	0.165401378	0.430166558	"dog,facility"	0.289576587
Streptococcus_pasteurianus_SGB8018	species	human	-0.556799949	0.383565841	2772	43	0.166801792	0.433164566	"dog,facility"	0.291882276
Bifidobacterium_SGB4589_SGB4589	species	human	1.7909606	1.246198646	2772	313	0.16762281	0.404516653	"cat,facility"	0.293172295
Clostridium_paraputrificum_SGB6187	species	cat	-0.184809059	0.133190259	2772	132	0.168309771	0.436109317	"dog,facility"	0.294226675
Firmicutes_SGB6461	species	human	1.434288532	1.002956005	2772	111	0.169016705	0.407176607	"cat,facility"	0.295314902
Firmicutes_SGB4304	species	human	-3.14596884	2.198244815	2772	266	0.169230302	0.407410595	"cat,facility"	0.295540487
Enterococcus_avium_SGB7931	species	human	-0.384440333	0.270143589	2772	26	0.170769533	0.410833442	"cat,facility"	0.298079753
Parabacteroides_merdae_SGB1949	species	human	4.01925718	2.815958467	2772	678	0.171586827	0.444271444	"dog,facility"	0.299356968
Enterobacteriaceae_SGB48439	species	human	3.855105946	2.717553368	2772	708	0.172765049	0.415348552	"cat,facility"	0.301262284
Collinsella_intestinalis_SGB14741	species	human	4.677640687	3.265834362	2772	1909	0.173904121	0.417799874	"cat,facility"	0.303097467
Streptococcus_minor_SGB29817	species	cat	-0.325790227	0.238056657	2772	186	0.175642516	0.454100163	"dog,facility"	0.305974861
Anaerococcus_SGB53821_SGB53821	species	human	5.591119566	3.962067427	2772	1338	0.176454367	0.422876433	"cat,facility"	0.307164023
Campylobacter_helveticus_SGB19438	species	cat	0.178932046	0.132347663	2772	54	0.176500768	0.455982043	"dog,facility"	0.307164023
Phocaeicola_coprocola_SGB1891	species	human	-6.357137008	4.513717715	2772	1463	0.177476458	0.458164317	"dog,facility"	0.308708428
Agathobaculum_desmolans_SGB14989	species	human	-2.656331418	1.90242619	2772	287	0.179338097	0.429380332	"cat,facility"	0.311791583
Oscillospiraceae_SGB63183	species	cat	0.311692837	0.232425876	2772	156	0.180020416	0.464388948	"dog,facility"	0.312822362
Desulfovibrio_piger_SGB15467	species	human	2.327383458	1.670880667	2772	262	0.180882009	0.466267698	"dog,facility"	0.314163488
Anaeromassilibacillus_sp_An250_SGB14894	species	human	0.923931433	0.668284158	2772	79	0.184106616	0.473881489	"dog,facility"	0.319446897
Clostridiaceae_bacterium_SGB6153	species	human	-1.860731111	1.325767858	2772	663	0.184097507	0.473881489	"dog,facility"	0.319446897
Bacteroidetes_SGB2067	species	human	5.451831455	3.959309882	2772	631	0.185703735	0.444013442	"cat,facility"	0.322058337
Selenomonadaceae_SGB6973	species	human	0.56700913	0.40980579	2772	79	0.185892595	0.478126689	"dog,facility"	0.322226114
Firmicutes_SGB105325	species	human	3.71114878	2.702266325	2772	518	0.186300406	0.445135807	"cat,facility"	0.322773067
Actinotignum_SGB5108_SGB5108	species	human	0.375496184	0.272909959	2772	27	0.186755127	0.479992236	"dog,facility"	0.323400709
Sutterella_wadsworthensis_SGB9286	species	human	-5.969935192	4.400178358	2772	1357	0.192527689	0.49337865	"dog,facility"	0.333231993
Bacteroides_stercoris_SGB1830	species	human	-4.745556547	3.508220019	2772	1099	0.193099258	0.460123437	"cat,facility"	0.334055987
Actinomyces_bowdenii_SGB86824	species	human	-0.229322245	0.158563317	2772	31	0.193247611	0.494861014	"dog,facility"	0.334147378
Lachnospiraceae_bacterium_NSJ_12_SGB6077	species	human	-0.801103753	0.582446339	2772	189	0.193542747	0.495254228	"dog,facility"	0.334492356
Lachnospiraceae_SGB106011	species	human	1.990503628	1.457843827	2772	430	0.194362935	0.462819298	"cat,facility"	0.335743974
Clostridium_saudiense_SGB6178	species	human	1.555804929	1.152340082	2772	272	0.196309173	0.501233202	"dog,facility"	0.33877133
Ellagibacter_isourolithinifaciens_SGB14816_group	species	human	1.819029583	1.358143175	2772	141	0.19625215	0.501233202	"dog,facility"	0.33877133
Firmicutes_SGB14891	species	cat	0.175477839	0.136144926	2772	120	0.197545219	0.503356282	"dog,facility"	0.34073628
Dysosmobacter_welbionis_SGB15078	species	human	3.72313803	2.793246392	2772	456	0.198432754	0.470269494	"cat,facility"	0.342098459
Bacteroides_fragilis_SGB1855	species	cat	0.409020736	0.320119719	2772	310	0.202447609	0.513532803	"dog,facility"	0.348848146
Bifidobacterium_longum_SGB17248	species	human	3.285434145	2.488991169	2772	591	0.204796134	0.518146836	"dog,facility"	0.352656041
Firmicutes_SGB4688	species	human	-2.256015863	1.699790002	2772	1121	0.204859084	0.518146836	"dog,facility"	0.352656041
Turicibacteraceae_SGB106350	species	human	-0.765036234	0.573905925	2772	161	0.205249157	0.518758345	"dog,facility"	0.353153738
Propionibacterium_freudenreichii_SGB15904	species	human	-0.150264826	0.111906985	2772	26	0.205525962	0.484780726	"cat,facility"	0.353456154
Caulobacteraceae_SGB69981	species	human	4.124380562	3.15728083	2772	460	0.207798342	0.489151145	"cat,facility"	0.357188502
Firmicutes_SGB106379	species	cat	-0.268980927	0.214225092	2772	222	0.209417886	0.5279555	"dog,facility"	0.359795563
Collinsella_sp_AF08_23_SGB14739	species	human	-0.772876995	0.595548575	2772	168	0.210105822	0.493586411	"cat,facility"	0.360800278
Lachnospiraceae_SGB105947	species	cat	-0.262299675	0.209532782	2772	267	0.210743685	0.530728157	"dog,facility"	0.361718062
Corynebacterium_mustelae_SGB17028	species	human	-0.301528298	0.226745163	2772	104	0.211400211	0.531998517	"dog,facility"	0.362526165
Proteobacteria_SGB3673	species	human	0.216554489	0.166012967	2772	54	0.211421777	0.496011654	"cat,facility"	0.362526165
Clostridium_massiliamazoniense_SGB29082	species	human	-1.205111425	0.924014083	2772	277	0.211990984	0.533101697	"dog,facility"	0.363324087
Bacteroides_pyogenes_SGB1806	species	human	-0.164237681	0.129050303	2772	62	0.214754571	0.503155719	"cat,facility"	0.367786229
Dorea_sp_AF24_7LB_SGB4571	species	human	3.379318729	2.632747771	2772	207	0.214804821	0.5394022	"dog,facility"	0.367786229
Anaeromassilibacillus_sp_An250_SGB14894	species	human	0.87222864	0.679944322	2772	79	0.215184413	0.503488347	"cat,facility"	0.368255909
Sarcina_ventriculi_SGB6190	species	human	0.73927514	0.566450748	2772	80	0.215319002	0.539918186	"dog,facility"	0.368306049
Candidatus_Arthromitus_sp_SFB_turkey_SGB8528	species	cat	-0.220304179	0.178757653	2772	120	0.218067968	0.545153737	"dog,facility"	0.37282588
Succinivibrionaceae_SGB66357	species	human	2.820124044	2.215246106	2772	429	0.220794967	0.514208252	"cat,facility"	0.377303759
Dorea_sp_AF24_7LB_SGB4571	species	human	3.337737706	2.639277019	2772	207	0.221222687	0.514861583	"cat,facility"	0.377850078
Anaerotruncus_colihominis_SGB14963	species	human	1.052729746	0.833213002	2772	137	0.224335753	0.558921984	"dog,facility"	0.382980217
Tessaracoccus_sp_OH4464_COT_324_SGB35144	species	human	-0.157489108	0.124390871	2772	57	0.225270693	0.560267526	"dog,facility"	0.384388724
Firmicutes_SGB47635	species	human	-2.638351493	2.105699438	2772	421	0.225965195	0.524012286	"cat,facility"	0.385385788
Collinsella_SGB14351_SGB14351	species	human	0.631031853	0.503118115	2772	37	0.226298522	0.561412929	"dog,facility"	0.385766194
Megasphaera_sp_DJF_B143_SGB5852	species	human	-0.87840302	0.703910558	2772	43	0.227346361	0.525964002	"cat,facility"	0.387363649
Mediterraneibacter_glycyrrhizinilyticus_SGB4606	species	human	-3.307055664	2.632960912	2772	1744	0.227566675	0.563429302	"dog,facility"	0.387550258
Actinotignum_SGB5108_SGB5108	species	human	0.348749695	0.279567549	2772	27	0.227783875	0.526627887	"cat,facility"	0.387731383
Leucobacter_sp_OH1287_SGB33648	species	human	-0.696614791	0.55430922	2772	216	0.227920912	0.563838295	"dog,facility"	0.387775948
Lachnospiraceae_SGB4574	species	human	-2.667328605	2.145064109	2772	999	0.230604499	0.531043145	"cat,facility"	0.392150966
Streptococcus_pasteurianus_SGB8018	species	human	-0.500533816	0.404717946	2772	43	0.231922271	0.533639978	"cat,facility"	0.394200245
Limosilactobacillus_coleohominis_SGB7101	species	human	0.469045673	0.383482939	2772	106	0.236589055	0.542680992	"cat,facility"	0.401937112
Phocaeicola_plebeius_SGB1903	species	human	-3.10832517	2.558956919	2772	355	0.240255947	0.548932268	"cat,facility"	0.407968594
Streptococcus_lutetiensis_SGB8021	species	human	2.832379467	2.315487764	2772	969	0.240477486	0.549079796	"cat,facility"	0.408146651
Anaerobiospirillum_thomasii_SGB28689	species	human	1.884073584	1.556951004	2772	284	0.241705187	0.551449541	"cat,facility"	0.410031399
Lachnospiraceae_bacterium_NSJ_29_SGB25431	species	human	0.806607082	0.664049331	2772	135	0.241830645	0.551449541	"cat,facility"	0.410045369
Collinsella_SGB14351_SGB14351	species	human	0.611149837	0.507876822	2772	37	0.244354843	0.556479975	"cat,facility"	0.414124632
Holdemanella_porci_SGB6796	species	human	3.703407419	3.081707405	2772	1659	0.246949149	0.560563351	"cat,facility"	0.418318704
Bacteroidetes_SGB1808	species	human	-5.630755866	4.708086705	2772	1087	0.249090393	0.608037819	"dog,facility"	0.421741623
Ellagibacter_isourolithinifaciens_SGB14816_group	species	human	1.617380854	1.363637143	2772	141	0.249978569	0.566337457	"cat,facility"	0.423040655
Weissella_cibaria_SGB7114	species	human	0.232734292	0.196214469	2772	35	0.25024598	0.566576336	"cat,facility"	0.423288413
Rikenellaceae_SGB2279	species	cat	-0.149365636	0.130631819	2772	89	0.252986006	0.614972237	"dog,facility"	0.427716312
Clostridium_butyricum_SGB4037	species	human	-0.404215199	0.342646755	2772	142	0.253265887	0.571563918	"cat,facility"	0.427982644
Clostridium_SGB65129_SGB65129	species	cat	-0.091820669	0.080057636	2772	87	0.254581108	0.618282564	"dog,facility"	0.429997448
Acidaminococcus_fermentans_SGB5744	species	human	-0.545887889	0.464237059	2772	48	0.255196116	0.574807478	"cat,facility"	0.430828192
Firmicutes_SGB14966	species	human	1.421446016	1.212144537	2772	172	0.25648004	0.622168641	"dog,facility"	0.43278687
Turicibacter_bilis_SGB6847	species	human	2.303795101	1.960152916	2772	888	0.259222936	0.627684873	"dog,facility"	0.437204354
Firmicutes_SGB6353	species	human	-2.049515959	1.766300446	2772	420	0.260646195	0.585199224	"cat,facility"	0.43939296
Lachnospiraceae_SGB71664	species	cat	-0.267373865	0.239246395	2772	261	0.263870522	0.6370042	"dog,facility"	0.444614203
Clostridium_butyricum_SGB4037	species	human	-0.336695296	0.288485733	2772	142	0.264830295	0.637360504	"dog,facility"	0.446016549
Aquabacterium_SGB14327_SGB14327	species	cat	0.184526902	0.166152203	2772	200	0.266854061	0.640669531	"dog,facility"	0.4491124
Firmicutes_SGB5749	species	human	5.644874591	4.924514549	2772	825	0.266925294	0.595474923	"cat,facility"	0.4491124
Firmicutes_SGB14985_group	species	human	3.303507951	2.880706762	2772	1601	0.268482286	0.598185374	"cat,facility"	0.451514922
Actinomyces_weissii_SGB93067	species	human	-0.323419153	0.284452571	2772	101	0.269072985	0.598738742	"cat,facility"	0.452290871
Lachnospiraceae_SGB47850	species	human	0.826195724	0.724280103	2772	167	0.269212031	0.645002524	"dog,facility"	0.452307245
Lachnospiraceae_unclassified_SGB65957_SGB65957	species	human	2.056996673	1.796114675	2772	559	0.270530463	0.600872029	"cat,facility"	0.454304157
Plesiomonas_shigelloides_SGB9937	species	human	-1.306259315	1.140856117	2772	31	0.270718787	0.600872029	"cat,facility"	0.454402264
Firmicutes_SGB4591	species	human	-2.397097316	2.092178966	2772	1232	0.273437025	0.653335186	"dog,facility"	0.458744706
